#abscisse               ordonnée
  0.18290854572713641      -0.14945300962712024     
  0.18340829585207397      -0.14976969286471184     
  0.18390804597701149      -0.15008587660192868     
  0.18440779610194902      -0.15040156083877076     
  0.18490754622688654      -0.15071674557523812     
  0.18540729635182407      -0.15103143081133072     
  0.18590704647676162      -0.15134561654704856     
  0.18640679660169915      -0.15165930278239165     
  0.18690654672663667      -0.15197248951736000     
  0.18740629685157420      -0.15228517675195360     
  0.18790604697651173      -0.15259736448617245     
  0.18840579710144928      -0.15290905272001654     
  0.18890554722638681      -0.15322024145348589     
  0.18940529735132433      -0.15353093068658050     
  0.18990504747626186      -0.15384112041930034     
  0.19040479760119938      -0.15415081065164543     
  0.19090454772613694      -0.15446000138361576     
  0.19140429785107446      -0.15476869261521137     
  0.19190404797601199      -0.15507688434643221     
  0.19240379810094951      -0.15538457657727830     
  0.19290354822588704      -0.15569176930774964     
  0.19340329835082459      -0.15599846253784624     
  0.19390304847576212      -0.15630465626756809     
  0.19440279860069964      -0.15661035049691518     
  0.19490254872563717      -0.15691554522588752     
  0.19540229885057470      -0.15722024045448513     
  0.19590204897551225      -0.15752443618270798     
  0.19640179910044978      -0.15782813241055607     
  0.19690154922538730      -0.15813132913802941     
  0.19740129935032483      -0.15843402636512799     
  0.19790104947526235      -0.15873622409185184     
  0.19840079960019991      -0.15903792231820094     
  0.19890054972513743      -0.15933912104417527     
  0.19940029985007496      -0.15963982026977486     
  0.19990004997501248      -0.15994001999499971     
  0.20039980009995001      -0.16023972021984981     
  0.20089955022488756      -0.16053892094432515     
  0.20139930034982509      -0.16083762216842573     
  0.20189905047476261      -0.16113582389215159     
  0.20239880059970014      -0.16143352611550268     
  0.20289855072463767      -0.16173072883847903     
  0.20339830084957519      -0.16202743206108061     
  0.20389805097451275      -0.16232363578330744     
  0.20439780109945027      -0.16261934000515954     
  0.20489755122438780      -0.16291454472663688     
  0.20539730134932532      -0.16320924994773947     
  0.20589705147426285      -0.16350345566846730     
  0.20639680159920040      -0.16379716188882040     
  0.20689655172413793      -0.16409036860879875     
  0.20739630184907545      -0.16438307582840234     
  0.20789605197401298      -0.16467528354763117     
