#abscisse               ordonnée
  0.19720186542305129      -0.15831328969669961     
  0.19786808794137242      -0.15871630771577724     
  0.19853431045969355      -0.15911843802996695     
  0.19920053297801465      -0.15951968063926872     
  0.19986675549633579      -0.15992003554368234     
  0.20053297801465689      -0.16031950274320864     
  0.20119920053297802      -0.16071808223784728     
  0.20186542305129915      -0.16111577402759758     
  0.20253164556962025      -0.16151257811246073     
  0.20319786808794138      -0.16190849449243555     
  0.20386409060626248      -0.16230352316752247     
  0.20453031312458361      -0.16269766413772130     
  0.20519653564290474      -0.16309091740303308     
  0.20586275816122585      -0.16348328296345624     
  0.20652898067954698      -0.16387476081899177     
  0.20719520319786811      -0.16426535096964007     
  0.20786142571618921      -0.16465505341539954     
  0.20852764823451034      -0.16504386815627170     
  0.20919387075283144      -0.16543179519225640     
  0.20986009327115257      -0.16581883452335278     
  0.21052631578947370      -0.16620498614956161     
  0.21119253830779480      -0.16659025007088241     
  0.21185876082611593      -0.16697462628731563     
  0.21252498334443704      -0.16735811479886031     
  0.21319120586275817      -0.16774071560551806     
  0.21385742838107930      -0.16812242870728733     
  0.21452365089940040      -0.16850325410416894     
  0.21518987341772153      -0.16888319179616276     
  0.21585609593604263      -0.16926224178327096     
  0.21652231845436376      -0.16964040406548744     
  0.21718854097268489      -0.17001767864281733     
  0.21785476349100599      -0.17039406551525996     
  0.21852098600932712      -0.17076956468281462     
  0.21918720852764823      -0.17114417614548108     
  0.21985343104596936      -0.17151789990326008     
  0.22051965356429049      -0.17189073595615165     
  0.22118587608261159      -0.17226268430415467     
  0.22185209860093272      -0.17263374494727027     
  0.22251832111925385      -0.17300391788549793     
  0.22318454363757495      -0.17337320311883767     
  0.22385076615589608      -0.17374160064728961     
  0.22451698867421718      -0.17410911047085328     
  0.22518321119253831      -0.17447573258952995     
  0.22584943371085944      -0.17484146700331818     
  0.22651565622918055      -0.17520631371221917     
  0.22718187874750168      -0.17557027271623113     
  0.22784810126582278      -0.17593334401535679     
  0.22851432378414391      -0.17629552760959327     
  0.22918054630246504      -0.17665682349894268     
  0.22984676882078614      -0.17701723168340427     
  0.23051299133910727      -0.17737675216297780     
  0.23117921385742837      -0.17773538493766367     
  0.23184543637574950      -0.17809313000746088     
  0.23251165889407063      -0.17844998737237147     
  0.23317788141239174      -0.17880595703239391     
  0.23384410393071287      -0.17916103898752794     
  0.23451032644903397      -0.17951523323777471     
  0.23517654896735510      -0.17986853978313339     
  0.23584277148567623      -0.18022095862360415     
  0.23650899400399733      -0.18057248975918766     
  0.23717521652231846      -0.18092313318988235     
  0.23784143904063959      -0.18127288891569010     
  0.23850766155896069      -0.18162175693660934     
  0.23917388407728182      -0.18196973725264098     
  0.23984010659560293      -0.18231682986378484     
  0.24050632911392406      -0.18266303477004012     
  0.24117255163224519      -0.18300835197140883     
  0.24183877415056629      -0.18335278146788905     
  0.24250499666888742      -0.18369632325948157     
  0.24317121918720852      -0.18403897734618593     
  0.24383744170552965      -0.18438074372800300     
  0.24450366422385078      -0.18472162240493165     
  0.24516988674217188      -0.18506161337697311     
  0.24583610926049301      -0.18540071664412644     
  0.24650233177881412      -0.18573893220639212     
  0.24716855429713525      -0.18607626006376959     
  0.24783477681545638      -0.18641270021625972     
  0.24850099933377748      -0.18674825266386144     
  0.24916722185209861      -0.18708291740657584     
  0.24983344437041974      -0.18741669444440151     
  0.25049966688874087      -0.18774958377734002     
  0.25116588940706197      -0.18808158540539111     
  0.25183211192538307      -0.18841269932855392     
  0.25249833444370418      -0.18874292554682859     
  0.25316455696202533      -0.18907226406021571     
  0.25383077948034644      -0.18940071486871504     
  0.25449700199866754      -0.18972827797232655     
  0.25516322451698870      -0.19005495337105019     
  0.25582944703530980      -0.19038074106488589     
  0.25649566955363090      -0.19070564105383378     
  0.25716189207195206      -0.19102965333789412     
  0.25782811459027316      -0.19135277791706601     
  0.25849433710859426      -0.19167501479135068     
  0.25916055962691542      -0.19199636396074704     
  0.25982678214523652      -0.19231682542525649     
  0.26049300466355763      -0.19263639918487691     
  0.26115922718187873      -0.19295508523960964     
  0.26182544970019989      -0.19327288358945452     
  0.26249167221852099      -0.19358979423441164     
  0.26315789473684209      -0.19390581717448149     
  0.26382411725516325      -0.19422095240966397     
  0.26449033977348435      -0.19453519993995727     
  0.26515656229180545      -0.19484855976536333     
  0.26582278481012661      -0.19516103188588152     
  0.26648900732844771      -0.19547261630151208     
  0.26715522984676882      -0.19578331301225410     
  0.26782145236508992      -0.19609312201810916     
  0.26848767488341108      -0.19640204331907563     
  0.26915389740173218      -0.19671007691515466     
  0.26982011992005328      -0.19701722280634643     
  0.27048634243837444      -0.19732348099264926     
  0.27115256495669554      -0.19762885147406498     
  0.27181878747501664      -0.19793333425059309     
  0.27248500999333780      -0.19823692932223280     
  0.27315123251165890      -0.19853963668898547     
  0.27381745502998001      -0.19884145635084854     
  0.27448367754830116      -0.19914238830782507     
  0.27514990006662227      -0.19944243255991342     
  0.27581612258494337      -0.19974158910711431     
  0.27648234510326447      -0.20003985794942708     
  0.27714856762158563      -0.20033723908685189     
  0.27781479013990673      -0.20063373251938924     
  0.27848101265822783      -0.20092933824703843     
  0.27914723517654899      -0.20122405626979967     
  0.27981345769487009      -0.20151788658767342     
  0.28047968021319120      -0.20181082920065957     
  0.28114590273151235      -0.20210288410875754     
  0.28181212524983346      -0.20239405131196783     
  0.28247834776815456      -0.20268433081029005     
  0.28314457028647566      -0.20297372260372490     
  0.28381079280479682      -0.20326222669227134     
  0.28447701532311792      -0.20354984307593030     
  0.28514323784143902      -0.20383657175470110     
  0.28580946035976018      -0.20412241272858395     
  0.28647568287808128      -0.20440736599757978     
  0.28714190539640239      -0.20469143156168723     
  0.28780812791472354      -0.20497460942090512     
  0.28847435043304465      -0.20525689957523899     
  0.28914057295136575      -0.20553830202468257     
  0.28980679546968691      -0.20581881676923924     
  0.29047301798800801      -0.20609844380890741     
  0.29113924050632911      -0.20637718314368789     
  0.29180546302465021      -0.20665503477358041     
  0.29247168554297137      -0.20693199869858542     
  0.29313790806129247      -0.20720807491870236     
  0.29380413057961358      -0.20748326343393156     
  0.29447035309793473      -0.20775756424427264     
  0.29513657561625584      -0.20803097734972772     
  0.29580279813457694      -0.20830350275029191     
  0.29646902065289810      -0.20857514044596948     
  0.29713524317121920      -0.20884589043675941     
  0.29780146568954030      -0.20911575272266167     
  0.29846768820786140      -0.20938472730367597     
  0.29913391072618256      -0.20965281417980244     
  0.29980013324450366      -0.20992001335104132     
  0.30046635576282477      -0.21018632481739169     
  0.30113257828114592      -0.21045174857885465     
  0.30179880079946703      -0.21071628463542919     
  0.30246502331778813      -0.21097993298711687     
  0.30313124583610929      -0.21124269363391637     
  0.30379746835443039      -0.21150456657582800     
  0.30446369087275149      -0.21176555181285131     
  0.30512991339107265      -0.21202564934498772     
  0.30579613590939375      -0.21228485917223575     
  0.30646235842771485      -0.21254318129459521     
  0.30712858094603596      -0.21280061571206774     
  0.30779480346435711      -0.21305716242465231     
  0.30846102598267822      -0.21331282143234831     
  0.30912724850099932      -0.21356759273515791     
  0.30979347101932048      -0.21382147633307838     
  0.31045969353764158      -0.21407447222611192     
  0.31112591605596268      -0.21432658041425739     
  0.31179213857428384      -0.21457780089751424     
  0.31245836109260494      -0.21482813367588408     
  0.31312458361092604      -0.21507757874936573     
  0.31379080612924720      -0.21532613611795964     
  0.31445702864756830      -0.21557380578166613     
  0.31512325116588941      -0.21582058774048413     
  0.31578947368421051      -0.21606648199441469     
  0.31645569620253167      -0.21631148854345753     
  0.31712191872085277      -0.21655560738761218     
  0.31778814123917387      -0.21679883852687951     
  0.31845436375749503      -0.21704118196125885     
  0.31912058627581613      -0.21728263769074990     
  0.31978680879413723      -0.21752320571535333     
  0.32045303131245839      -0.21776288603506891     
  0.32111925383077949      -0.21800167864989670     
  0.32178547634910060      -0.21823958355983725     
  0.32245169886742170      -0.21847660076488939     
  0.32311792138574286      -0.21871273026505347     
  0.32378414390406396      -0.21894797206033068     
  0.32445036642238506      -0.21918232615071878     
  0.32511658894070622      -0.21941579253621937     
  0.32578281145902732      -0.21964837121683242     
  0.32644903397734842      -0.21988006219255812     
  0.32711525649566958      -0.22011086546339467     
  0.32778147901399068      -0.22034078102934454     
  0.32844770153231179      -0.22056980889040659     
  0.32911392405063294      -0.22079794904658046     
  0.32978014656895405      -0.22102520149786656     
  0.33044636908727515      -0.22125156624426462     
  0.33111259160559625      -0.22147704328577489     
  0.33177881412391741      -0.22170163262239845     
  0.33244503664223851      -0.22192533425413302     
  0.33311125916055961      -0.22214814818097992     
  0.33377748167888077      -0.22237007440293927     
  0.33444370419720187      -0.22259111292001060     
  0.33510992671552298      -0.22281126373219398     
  0.33577614923384413      -0.22303052683948982     
  0.33644237175216524      -0.22324890224189806     
  0.33710859427048634      -0.22346638993941811     
  0.33777481678880744      -0.22368298993205010     
  0.33844103930712860      -0.22389870221979455     
  0.33910726182544970      -0.22411352680264923     
  0.33977348434377080      -0.22432746368061973     
  0.34043970686209196      -0.22454051285370089     
  0.34110592938041306      -0.22475267432189375     
  0.34177215189873417      -0.22496394808519901     
  0.34243837441705532      -0.22517433414361626     
  0.34310459693537643      -0.22538383249714600     
  0.34377081945369753      -0.22559244314578836     
  0.34443704197201869      -0.22580016608954170     
  0.34510326449033979      -0.22600700132840781     
  0.34576948700866089      -0.22621294886238597     
  0.34643570952698199      -0.22641800869147599     
  0.34710193204530315      -0.22662218081567895     
  0.34776815456362425      -0.22682546523499320     
  0.34843437708194536      -0.22702786194942065     
  0.34910059960026651      -0.22722937095895943     
  0.34976682211858762      -0.22742999226361024     
  0.35043304463690872      -0.22762972586337415     
  0.35109926715522988      -0.22782857175824917     
  0.35176548967355098      -0.22802652994823683     
  0.35243171219187208      -0.22822360043333800     
  0.35309793471019318      -0.22841978321354886     
  0.35376415722851434      -0.22861507828887290     
  0.35443037974683544      -0.22880948565930950     
  0.35509660226515655      -0.22900300532485762     
  0.35576282478347770      -0.22919563728551801     
  0.35642904730179881      -0.22938738154129110     
  0.35709526982011991      -0.22957823809217634     
  0.35776149233844107      -0.22976820693817390     
  0.35842771485676217      -0.22995728807928303     
  0.35909393737508327      -0.23014548151550460     
  0.35976015989340443      -0.23033278724683839     
  0.36042638241172553      -0.23051920527328401     
  0.36109260493004663      -0.23070473559484114     
  0.36175882744836774      -0.23088937821151254     
  0.36242504996668889      -0.23107313312329478     
  0.36309127248501000      -0.23125600033018967     
  0.36375749500333110      -0.23143797983219647     
  0.36442371752165226      -0.23161907162931483     
  0.36508994003997336      -0.23179927572154618     
  0.36575616255829446      -0.23197859210888985     
  0.36642238507661562      -0.23215702079134540     
  0.36708860759493672      -0.23233456176891321     
  0.36775483011325782      -0.23251121504159200     
  0.36842105263157893      -0.23268698060938436     
  0.36908727514990008      -0.23286185847228844     
  0.36975349766822119      -0.23303584863030491     
  0.37041972018654229      -0.23320895108343309     
  0.37108594270486345      -0.23338116583167332     
  0.37175216522318455      -0.23355249287502661     
  0.37241838774150565      -0.23372293221349122     
  0.37308461025982681      -0.23389248384706857     
  0.37375083277814791      -0.23406114777575771     
  0.37441705529646901      -0.23422892399955889     
  0.37508327781479017      -0.23439581251847244     
  0.37574950033311127      -0.23456181333249868     
  0.37641572285143238      -0.23472692644163615     
  0.37708194536975348      -0.23489115184588596     
  0.37774816788807464      -0.23505448954524791     
  0.37841439040639574      -0.23521693953972311     
  0.37908061292471684      -0.23537850182930911     
  0.37974683544303800      -0.23553917641400840     
  0.38041305796135910      -0.23569896329381934     
  0.38107928047968020      -0.23585786246874121     
  0.38174550299800136      -0.23601587393877721     
  0.38241172551632246      -0.23617299770392486     
  0.38307794803464357      -0.23632923376418383     
  0.38374417055296473      -0.23648458211955570     
  0.38441039307128583      -0.23663904277003966     
  0.38507661558960693      -0.23679261571563559     
  0.38574283810792803      -0.23694530095634364     
  0.38640906062624919      -0.23709709849216451     
  0.38707528314457029      -0.23724800832309634     
  0.38774150566289139      -0.23739803044914137     
  0.38840772818121255      -0.23754716487029839     
  0.38907395069953365      -0.23769541158656762     
  0.38974017321785476      -0.23784277059794870     
  0.39040639573617592      -0.23798924190444204     
  0.39107261825449702      -0.23813482550604759     
  0.39173884077281812      -0.23827952140276565     
  0.39240506329113922      -0.23842332959459525     
  0.39307128580946038      -0.23856625008153717     
  0.39373750832778148      -0.23870828286359144     
  0.39440373084610258      -0.23884942794075834     
  0.39506995336442374      -0.23898968531303655     
  0.39573617588274485      -0.23912905498042722     
  0.39640239840106595      -0.23926753694292976     
  0.39706862091938711      -0.23940513120054538     
  0.39773484343770821      -0.23954183775327151     
  0.39840106595602931      -0.23967765660111112     
  0.39906728847435047      -0.23981258774406275     
  0.39973351099267157      -0.23994663118212611     
  0.40039973351099267      -0.24007978691530177     
  0.40106595602931377      -0.24021205494358980     
  0.40173217854763493      -0.24034343526699042     
  0.40239840106595604      -0.24047392788550212     
  0.40306462358427714      -0.24060353279912666     
  0.40373084610259830      -0.24073225000786333     
  0.40439706862091940      -0.24086007951171212     
  0.40506329113924050      -0.24098702131067287     
  0.40572951365756166      -0.24111307540474597     
  0.40639573617588276      -0.24123824179393069     
  0.40706195869420386      -0.24136252047822859     
